2015-04-01,23.0,23.79,22.25,23.52,60447.33
2015-04-02,23.75,25.52,23.6,24.3,59596.86
2015-04-03,24.0,24.95,23.6,24.68,50275.56
2015-04-07,24.8,25.36,24.45,25.2,45657.07
2015-04-08,25.19,25.98,24.8,25.5,59317.28
2015-04-09,25.5,25.5,22.98,24.22,48157.98
2015-04-10,23.85,25.5,23.72,25.0,32918.82
2015-04-13,25.01,25.4,24.4,25.11,35764.06
2015-04-14,24.88,27.62,24.1,27.62,52752.11
2015-04-15,27.62,30.38,27.01,30.32,98608.95
2015-04-16,29.3,33.35,27.6,33.35,79599.3
2015-04-17,33.99,36.05,31.9,33.2,62954.42
2015-04-20,32.01,35.5,30.65,34.75,54291.88
2015-04-21,33.55,36.38,33.01,35.15,42911.79
2015-04-22,34.85,35.92,34.0,34.8,31725.89
2015-04-23,34.1,34.79,32.78,32.95,45282.0
2015-04-24,32.38,33.25,32.03,33.24,29427.84
2015-05-26,36.56,36.56,36.56,36.56,712.4
2015-05-27,40.22,40.22,40.22,40.22,571.05
2015-05-28,44.24,44.24,44.24,44.24,8111.83
2015-05-29,22.7,24.29,19.87,24.29,163342.34
2015-06-01,25.2,26.72,24.19,24.38,205328.03
2015-06-02,23.79,26.82,22.9,26.8,201750.97
2015-06-03,26.0,26.65,24.99,25.4,132579.05
2015-06-04,25.3,25.3,22.86,24.1,91404.86
2015-06-05,24.51,24.98,23.8,24.4,75880.68
2015-06-08,24.23,25.0,23.3,24.52,72686.06
2015-06-09,24.33,25.35,23.56,24.62,86256.82
2015-06-10,24.33,25.15,23.86,24.95,67569.21
2015-06-11,24.95,26.5,24.95,25.85,98620.52
2015-06-12,25.5,26.03,25.2,25.26,66345.77
2015-06-15,24.9,25.0,23.5,23.56,71331.34
2015-06-16,22.82,23.4,21.2,21.38,55435.01
2015-06-17,21.41,22.14,20.0,21.8,52137.0
2015-06-18,21.99,21.99,20.6,20.75,30193.89
2015-06-19,20.85,20.85,18.68,18.68,40055.14
2015-06-23,18.3,19.2,16.81,17.71,41250.54
2015-06-24,18.18,18.68,17.61,18.1,39054.59
2015-06-25,18.4,19.91,18.01,19.91,93243.34
2015-06-26,19.7,21.84,18.99,21.4,196147.12
2015-06-29,23.33,23.54,21.38,23.54,241860.05
2015-06-30,23.0,24.49,21.19,22.7,193492.27
2015-07-01,22.2,22.2,20.43,20.43,112882.54
2015-07-02,18.6,19.43,18.39,18.39,65089.31
2015-07-03,16.55,17.83,16.55,16.55,47437.64
2015-07-06,18.0,18.0,14.9,14.9,80381.1
2015-07-07,13.41,13.41,13.41,13.41,6494.0
2015-07-15,14.75,14.75,14.75,14.75,14332.48
2015-07-16,13.68,15.1,13.28,14.17,101149.9
2015-07-17,13.99,15.38,13.99,15.11,129248.32
2015-07-20,15.16,15.84,14.7,15.69,125970.83
2015-07-21,15.7,15.93,15.2,15.74,126691.13
2015-07-22,15.8,16.15,15.0,15.55,103991.77
2015-07-23,15.45,16.2,15.35,16.09,150227.31
2015-07-24,16.18,17.19,15.83,16.67,204605.33
2015-07-27,16.3,17.0,15.0,15.0,138526.45
2015-07-28,13.67,15.29,13.5,13.7,120727.31
2015-07-29,13.8,14.68,13.02,14.34,94841.96
2015-07-30,14.37,14.4,13.18,13.21,98280.27
2015-07-31,13.0,13.2,12.16,12.4,78895.67
2015-08-03,12.21,12.21,11.16,11.19,77989.99
2015-08-04,11.16,12.14,11.12,12.14,102701.68
2015-08-05,12.15,12.49,11.65,11.98,107730.37
2015-08-06,11.31,12.68,11.25,12.6,100840.0
2015-08-07,12.91,13.2,12.64,13.12,122848.45
2015-08-10,13.38,13.85,13.05,13.79,121663.32
2015-08-11,14.34,15.0,14.14,14.36,162893.58
2015-08-12,14.0,14.39,13.67,13.73,99146.48
2015-08-13,13.68,14.13,13.51,14.13,74037.07
2015-08-14,14.31,14.44,14.01,14.16,94132.43
2015-08-17,14.06,14.3,13.8,14.3,78939.59
2015-08-18,14.3,14.37,12.87,12.87,96728.05
2015-08-19,12.07,13.31,11.7,13.11,83835.63
2015-08-20,13.15,13.68,12.9,13.31,82689.73
2015-08-21,13.02,13.29,11.98,11.99,62962.83
2015-08-24,11.3,11.49,10.79,10.79,36466.23
2015-08-25,9.71,9.85,9.71,9.71,41445.02
2015-08-26,9.41,9.97,8.74,8.74,95473.52
2015-08-27,8.53,9.19,7.99,8.81,92783.53
2015-08-28,9.09,9.68,8.85,9.68,89941.79
2015-08-31,9.78,9.78,9.0,9.01,68913.97
2015-09-01,8.85,9.07,8.11,8.11,64058.29
2015-09-02,7.5,8.35,7.36,7.5,79428.99
2015-09-07,7.7,8.13,7.62,7.88,79440.99
2015-09-08,7.7,8.67,7.7,8.67,95004.85
2015-09-09,8.88,9.29,8.82,9.24,127605.19
2015-09-10,9.0,10.03,8.95,9.8,163563.38
2015-09-11,9.61,9.77,9.29,9.51,114663.85
2015-09-14,9.51,9.62,8.56,8.56,90707.14
2015-09-15,8.01,8.53,7.81,7.91,85932.4
2015-09-16,7.99,8.7,7.99,8.7,74454.22
2015-09-17,8.7,9.04,8.5,8.51,94306.73
2015-09-18,8.54,8.75,8.31,8.6,58210.82
2015-09-21,8.49,9.46,8.36,9.46,103754.08
2015-09-22,9.6,9.69,9.2,9.34,118927.45
2015-09-23,9.1,9.45,8.92,9.2,68572.17
2015-09-24,9.2,9.7,9.18,9.5,105230.82
2015-09-25,9.64,9.78,8.84,9.04,95048.75
2015-09-28,9.25,9.4,8.85,9.34,61813.43
2015-09-29,9.19,9.19,8.93,9.05,47707.34
2015-09-30,9.15,9.38,9.08,9.21,49742.64
2015-10-07,9.29,9.35,9.24,9.3,1086.0
2015-10-08,9.55,9.73,9.41,9.69,80237.18
2015-10-09,9.86,9.96,9.61,9.95,93216.77
2015-10-12,10.01,10.95,10.01,10.94,145153.41
2015-10-13,10.7,11.51,10.7,11.31,148954.55
2015-10-14,11.16,11.31,10.82,10.9,104113.01
2015-10-15,10.82,11.99,10.81,11.75,133737.48
2015-10-16,11.87,12.55,11.67,12.32,177625.41
2015-10-19,12.36,12.57,11.76,12.01,119614.72
2015-10-20,12.02,12.34,11.82,12.25,104028.1
2015-10-21,12.16,12.3,11.03,11.03,131390.27
2015-10-22,10.84,11.74,10.52,11.51,116922.33
2015-10-23,11.6,11.97,11.15,11.81,112272.11
2015-10-26,11.99,12.36,11.77,12.12,113941.22
2015-10-27,11.88,12.15,11.14,11.92,83158.41
2015-10-28,11.81,12.43,11.7,12.18,146313.41
2015-11-03,11.88,11.89,11.16,11.34,95487.85
2015-11-04,11.34,12.16,11.34,12.15,96662.52
2015-11-05,12.08,12.95,12.01,12.74,166349.06
2015-11-06,12.71,12.93,12.53,12.85,140872.64
2015-11-09,12.65,13.3,12.35,12.98,116855.75
2015-11-10,12.99,14.28,12.99,14.28,230199.77
2015-11-11,14.3,14.3,13.78,14.2,164643.27
2015-11-12,14.0,14.9,13.71,14.4,179602.22
2015-11-13,14.1,14.28,13.45,13.67,101497.05
2015-11-16,13.3,15.04,13.15,15.04,164534.39
2015-11-17,15.5,16.18,14.81,14.83,218182.7
2015-11-18,15.0,15.35,14.35,14.47,127502.14
2015-11-19,14.47,15.52,14.11,15.34,111029.16
2015-11-20,15.5,16.87,15.5,16.87,262390.78
2015-11-23,17.45,18.44,16.5,17.52,216625.33
2015-11-24,17.59,18.9,16.63,18.61,156934.83
2015-11-25,18.4,20.47,18.37,20.47,119697.21
2015-11-26,20.85,22.52,20.5,20.75,251648.41
2015-11-27,20.51,21.7,19.71,20.8,200389.42
2015-11-30,21.2,22.88,20.38,22.88,281187.25
2015-12-01,22.5,22.8,20.6,20.7,195723.94
2015-12-02,19.96,20.24,18.63,18.63,155631.52
2015-12-03,18.63,19.79,18.01,19.44,166520.27
2015-12-04,19.0,19.18,18.68,18.87,101610.71
2015-12-07,18.87,19.12,18.63,18.85,81037.59
2015-12-08,18.82,18.84,17.62,18.49,146343.77
2015-12-09,18.5,19.81,18.4,19.57,198874.64
2015-12-10,19.74,20.52,18.41,18.46,129512.73
2015-12-11,17.95,20.0,17.0,18.99,160485.89
2015-12-14,19.06,20.2,18.4,20.05,127406.55
2015-12-15,19.66,21.88,19.62,21.87,185381.59
2015-12-16,21.69,23.6,21.31,23.31,170416.7
2015-12-17,23.78,23.91,22.97,23.29,161833.08
2015-12-18,23.0,23.2,21.7,22.23,179734.48
2015-12-21,22.22,22.22,21.3,21.49,121465.69
2015-12-22,21.62,23.64,21.61,23.64,176873.55
2015-12-23,23.96,24.66,22.7,22.76,181977.72
2015-12-24,22.78,23.9,21.95,23.9,113239.46
2015-12-25,23.9,24.93,23.51,24.45,159117.36
2015-12-28,24.44,26.85,24.2,25.72,204773.7
2015-12-29,25.22,27.8,24.95,26.6,198756.72
2015-12-30,26.5,27.5,25.61,26.1,149921.45
2015-12-31,25.7,26.28,24.68,24.9,117588.49
2016-01-04,24.65,25.63,23.0,23.08,91736.38
2016-01-05,21.21,25.0,21.21,24.2,160188.66
2016-01-06,24.35,24.68,23.32,24.5,115433.2
2016-01-07,23.9,24.0,22.05,22.05,21245.88
2016-01-08,22.5,22.8,20.15,20.85,103022.68
2016-01-11,20.01,20.03,18.77,18.77,109590.87
2016-01-12,17.65,19.2,17.0,18.52,120908.58
2016-01-13,18.95,19.2,18.0,18.49,91974.13
2016-01-14,17.41,19.79,17.3,19.69,104602.51
2016-01-15,19.53,20.8,18.5,18.99,117954.32
2016-01-18,18.5,20.18,18.45,19.71,99846.46
2016-01-19,19.7,20.6,19.41,20.47,92094.12
2016-01-20,20.68,21.13,19.81,20.12,110767.5
2016-01-21,19.71,20.07,18.11,18.12,92010.17
2016-01-22,18.8,18.8,16.66,17.73,121422.72
2016-01-25,17.7,18.5,17.7,18.03,97159.0
2016-01-26,17.81,17.81,16.23,16.23,94121.48
2016-01-27,16.23,16.33,14.63,15.17,88700.36
2016-01-28,14.99,15.55,13.65,13.65,80250.73
2016-01-29,13.3,14.68,13.22,14.12,89822.02
2016-02-01,14.02,14.66,13.88,14.2,85151.01
2016-02-02,14.34,15.39,14.19,15.31,108260.93
2016-02-03,15.0,15.45,14.45,15.18,77278.39
2016-02-04,15.15,16.7,15.1,16.7,111853.42
2016-02-05,17.05,17.08,16.17,16.35,77281.97
2016-02-15,15.75,17.0,15.51,16.52,93827.5
2016-02-16,16.59,17.79,16.59,17.47,95655.94
2016-02-17,17.42,17.82,17.0,17.48,88524.04
2016-02-18,17.6,18.49,17.36,17.51,89809.15
2016-02-19,17.26,18.39,17.21,18.08,102459.1
2016-02-22,18.2,18.74,18.15,18.32,72753.6
2016-02-23,18.52,18.56,17.19,17.63,84486.8
2016-02-24,17.63,17.92,16.1,17.01,124077.21
2016-02-25,17.0,17.0,15.31,15.31,101289.04
2016-02-26,15.31,15.65,14.52,14.81,93305.57
2016-02-29,14.56,14.88,13.33,13.33,103467.83
2016-03-01,13.55,13.97,12.95,13.93,94100.56
2016-03-02,13.88,15.31,13.78,15.26,113556.98
2016-03-03,15.27,15.95,15.11,15.11,120383.79
2016-03-04,14.96,15.48,13.8,14.12,124069.63
2016-03-07,14.2,14.77,14.2,14.42,67871.32
2016-03-08,14.23,15.26,13.28,14.85,108020.87
2016-03-09,14.4,14.79,14.0,14.21,64758.13
2016-03-10,14.26,14.56,13.88,13.91,58921.32
2016-03-11,13.6,14.36,13.58,14.23,71429.91
2016-03-14,14.65,15.32,14.45,14.95,111611.27
2016-03-15,14.96,15.15,14.6,14.74,83490.8
2016-03-16,14.94,15.05,14.11,14.3,73428.52
2016-03-17,14.76,15.73,14.6,15.73,194205.8
2016-03-18,16.1,17.3,15.91,17.3,181427.62
2016-03-21,18.55,19.03,18.5,19.03,74172.25
2016-03-22,20.0,20.0,18.71,19.6,324437.66
2016-03-23,19.4,20.8,18.9,20.29,326696.81
2016-03-24,19.66,22.32,19.51,22.32,308081.97
2016-03-25,22.13,23.0,20.99,21.94,364538.53
2016-03-28,22.0,22.21,21.17,21.38,229762.53
2016-03-29,21.3,21.51,20.35,21.1,193924.17
2016-03-30,21.4,23.21,21.2,22.61,336177.78
2016-03-31,23.0,23.02,21.9,22.02,277210.44
2016-04-01,21.6,22.45,21.39,22.19,187018.81
2016-04-05,22.48,24.41,22.08,24.41,357540.47
2016-04-06,23.92,24.67,23.8,24.46,321589.44
2016-04-07,24.28,26.23,23.69,24.78,283744.25
2016-04-08,24.2,24.56,23.35,23.76,181878.55
2016-04-11,24.24,25.57,23.73,23.9,194432.66
2016-04-12,23.57,24.29,23.04,24.05,147232.41
2016-04-13,24.55,25.2,24.25,24.33,220027.73
2016-04-14,24.46,24.99,23.75,24.6,150093.7
2016-04-15,24.59,27.06,24.55,27.06,304970.84
2016-04-18,26.35,29.77,25.66,29.0,414156.5
2016-04-19,28.22,30.45,28.2,29.5,349210.34
2016-04-20,29.9,29.98,27.0,29.5,363941.69
2016-04-21,29.1,30.78,28.1,29.0,293231.12
2016-04-22,28.04,28.5,27.56,28.17,202515.7
2016-04-25,28.15,28.91,26.47,28.2,232003.05
2016-04-26,27.8,29.5,27.6,29.33,274314.56
2016-04-27,29.25,30.5,28.85,29.64,273977.75
2016-04-28,29.47,29.55,27.0,27.95,274163.88
2016-04-29,27.45,28.12,26.87,27.03,162043.94
2016-05-03,27.03,28.98,26.96,28.7,217794.98
2016-05-04,28.69,31.28,28.5,30.2,324494.5
2016-05-05,30.15,30.19,29.11,29.93,206833.8
2016-05-06,30.25,31.88,29.1,29.34,326216.38
2016-05-09,28.26,29.63,27.91,28.9,199065.16
2016-05-10,28.85,30.49,28.68,29.48,227908.97
2016-05-11,28.0,28.07,26.53,26.53,228859.42
2016-05-12,24.0,25.7,23.88,25.07,289924.22
