2015-04-01,43.35,44.87,43.0,44.17,194916.86
2015-04-02,44.38,48.49,44.0,46.38,247571.42
2015-04-03,45.8,48.67,45.57,48.19,244261.09
2015-04-07,49.3,50.63,47.41,48.38,204405.73
2015-04-08,48.45,48.55,45.57,46.03,221870.86
2015-04-09,46.09,47.0,42.63,46.89,262530.88
2015-04-10,46.2,47.38,45.5,47.3,161105.31
2015-04-13,47.6,49.0,47.29,47.65,181495.06
2015-04-14,47.6,47.62,46.44,46.56,134593.02
2015-04-15,46.98,47.16,44.58,44.7,134834.66
2015-04-16,44.6,49.17,44.05,47.23,262184.97
2015-04-17,48.87,48.89,45.75,46.06,232791.48
2015-04-20,45.5,45.55,43.5,43.55,200226.52
2015-04-21,43.71,46.08,43.71,45.75,179312.7
2015-04-22,46.0,47.28,46.0,46.72,160186.98
2015-04-23,47.31,49.0,46.4,46.98,162168.17
2015-04-24,46.8,47.91,46.0,47.55,182971.48
2015-04-27,47.75,50.59,47.75,48.55,246570.83
2015-04-28,48.15,49.58,46.5,47.16,159290.88
2015-04-29,46.9,48.74,46.5,48.15,126406.72
2015-04-30,48.29,49.18,47.91,48.35,147759.73
2015-05-04,48.5,51.88,48.28,51.8,203898.3
2015-05-05,51.96,51.97,48.48,49.1,175518.84
2015-05-06,50.0,51.81,48.8,49.07,173517.34
2015-05-07,49.05,50.5,47.0,47.4,116793.72
2015-05-08,48.1,49.88,48.0,49.75,130836.95
2015-05-11,50.0,52.3,48.85,52.21,227153.72
2015-05-12,52.22,53.8,51.12,52.5,190437.16
2015-05-13,52.4,52.41,50.01,51.1,181624.31
2015-05-14,51.0,51.2,49.8,50.28,125546.2
2015-05-15,49.8,51.65,49.7,50.55,141379.95
2015-05-18,51.41,55.61,51.31,54.36,246708.34
2015-05-19,54.19,59.79,53.3,59.15,204973.14
2015-05-20,59.0,60.8,57.8,57.8,157577.34
2015-05-21,57.8,59.38,56.8,59.0,177616.53
2015-05-22,59.12,63.0,58.45,61.15,208300.91
2015-05-25,61.8,63.6,59.8,62.05,177785.52
2015-05-26,62.7,63.8,61.63,62.1,203329.5
2015-05-27,63.0,64.5,61.51,61.73,209113.98
2015-05-28,61.74,61.99,57.19,57.41,200447.8
2015-05-29,57.6,59.89,56.01,58.3,191342.38
2015-06-01,58.56,60.58,57.55,60.13,205400.69
2015-06-02,61.0,62.36,59.5,61.45,210639.45
2015-06-03,61.78,61.78,58.61,59.41,192207.95
2015-06-04,60.0,60.8,53.66,60.05,213430.95
2015-06-05,61.08,61.7,57.06,58.5,198707.38
2015-06-08,58.4,58.4,54.6,55.65,222891.41
2015-06-09,55.5,56.85,54.95,55.47,183799.7
2015-06-10,55.88,57.95,55.47,56.85,166350.17
2015-06-11,56.9,60.0,56.88,59.51,192343.16
2015-06-12,60.04,60.4,57.96,58.81,155077.55
2015-06-15,58.7,60.49,56.71,57.05,140258.66
2015-06-16,57.05,57.5,54.0,55.41,152467.62
2015-06-17,55.28,59.08,55.2,58.82,219499.19
2015-06-18,58.3,61.5,58.0,58.24,190182.98
2015-06-19,56.88,58.91,52.96,54.66,151975.11
2015-06-23,54.16,57.5,52.64,57.4,143686.34
2015-06-24,57.9,60.3,56.8,59.9,205751.7
2015-06-25,61.4,61.88,56.38,56.8,181778.5
2015-06-26,54.7,55.99,51.12,51.12,164640.53
2015-06-29,53.0,53.0,46.01,46.01,196267.94
2015-06-30,45.0,49.89,41.41,48.79,228120.77
2015-07-01,47.4,52.5,47.4,48.2,199428.98
2015-07-02,48.55,49.8,45.2,45.93,201881.16
2015-07-03,46.3,50.52,41.34,44.99,225445.56
2015-07-06,49.45,49.45,40.49,40.49,270466.62
2015-07-07,37.45,38.5,36.44,36.44,314642.53
2015-07-13,40.08,40.08,40.08,40.08,20667.85
2015-07-14,44.09,44.09,44.09,44.09,24229.97
2015-07-15,44.7,44.7,39.68,40.32,238060.41
2015-07-16,40.32,43.09,38.1,42.54,188544.25
2015-07-17,42.75,45.38,42.75,44.73,139594.02
2015-07-20,45.0,48.1,44.61,47.5,227000.88
2015-08-17,52.25,52.25,52.25,52.25,30905.06
2015-08-18,52.5,56.3,50.55,52.7,400643.72
2015-08-19,50.1,53.16,47.77,51.5,221159.88
2015-08-20,51.5,52.58,47.88,48.4,155910.81
2015-08-21,47.21,48.41,44.5,44.66,124622.25
2015-08-24,42.0,44.64,40.19,40.19,177219.23
2015-08-25,38.0,41.0,37.0,38.02,240426.72
2015-08-26,39.49,41.68,37.77,39.13,140270.95
2015-08-27,41.6,42.5,39.11,41.82,141002.94
2015-08-28,42.79,44.76,42.01,44.6,155502.08
2015-08-31,43.66,44.0,41.71,43.4,143388.12
2015-09-01,42.21,42.8,40.66,42.5,158658.03
2015-09-02,39.2,44.0,39.2,43.79,188365.8
2015-09-07,44.0,46.31,39.99,40.53,231493.27
2015-09-08,40.03,42.8,39.76,42.41,74556.37
2015-09-09,43.0,45.2,41.65,42.4,254234.17
2015-09-10,41.91,43.4,41.11,42.3,80622.0
2015-09-11,42.3,42.96,42.3,42.8,89089.45
2015-09-14,43.04,43.6,40.06,40.35,118456.02
2015-09-15,39.86,41.29,37.83,37.85,112730.11
2015-09-16,38.2,41.58,37.0,41.08,99654.38
2015-09-17,40.5,42.1,39.85,40.28,99329.88
2015-09-18,40.49,42.29,40.29,41.79,61269.7
